,tweetcreatedts,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,userID
387,2021-04-26 17:30:21,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 1:30 PM

Alewife: 2003 free spaces (14% full)
Beverly: 342 (15%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 588 (13%)
Wonderland: 1263 (12%)
Woodland: 372 (30%)",['Parking'],999342579790557194
388,2021-04-26 17:10:23,wkpdnstudio,"wds, short for workplace design studio, is a podcast dedicated to workplace design #workplacedesign #workplaceexperience #workplacestrategy #podcast #blog",United States,118,32,620,0,the @parknowgroup space highlighting their brand and product priorities of convenience and accessibility / 📐 new purpose / 📸 todays brew / #workplacedesign #workplaceexperience #workplacestrategy #parking #mobile #mobility #onstreet #offstreet #apps #diemen #netherlands https://t.co/PdtTSEVjoz,"['workplacedesign', 'workplaceexperience', 'workplacestrategy', 'parking', 'mobile', 'mobility', 'onstreet', 'offstreet', 'apps', 'diemen', 'netherlands']",1210301774923522055
389,2021-04-26 17:10:11,wkpdnstudio,"wds, short for workplace design studio, is a podcast dedicated to workplace design #workplacedesign #workplaceexperience #workplacestrategy #podcast #blog",United States,118,32,620,0,the @parknowgroup space highlighting their brand and product priorities of convenience and accessibility / 📐 new purpose / 📸 todays brew / #workplacedesign #workplaceexperience #workplacestrategy #parking #mobile #mobility #onstreet #offstreet #apps #diemen #netherlands https://t.co/5bjxCmkXAE,"['workplacedesign', 'workplaceexperience', 'workplacestrategy', 'parking', 'mobile', 'mobility', 'onstreet', 'offstreet', 'apps', 'diemen', 'netherlands']",1210301774923522055
390,2021-04-26 17:09:58,wkpdnstudio,"wds, short for workplace design studio, is a podcast dedicated to workplace design #workplacedesign #workplaceexperience #workplacestrategy #podcast #blog",United States,118,32,620,0,the @parknowgroup space highlighting their brand and product priorities of convenience and accessibility / 📐 new purpose / 📸 todays brew / #workplacedesign #workplaceexperience #workplacestrategy #parking #mobile #mobility #onstreet #offstreet #apps #diemen #netherlands https://t.co/UjJCiVC8kk,"['workplacedesign', 'workplaceexperience', 'workplacestrategy', 'parking', 'mobile', 'mobility', 'onstreet', 'offstreet', 'apps', 'diemen', 'netherlands']",1210301774923522055
391,2021-04-26 17:07:56,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your space in the #parking industry! SP + is looking for a Valet Attendant in Asheville, NC. https://t.co/57OgZTk5ag #valet","['parking', 'valet']",928378622121070593
392,2021-04-26 17:06:48,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #socialmedia #discountoffer #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'socialmedia', 'discountoffer', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
393,2021-04-26 17:00:24,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 1:00 PM

Alewife: 2002 free spaces (14% full)
Beverly: 343 (14%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 588 (13%)
Wonderland: 1256 (12%)
Woodland: 369 (31%)",['Parking'],999342579790557194
394,2021-04-26 16:58:39,tmj_ca_usa_jobs,Follow this account for geo-targeted Other job tweets in California Non-Metro. Need help? Tweet us at @CareerArc!,California,298,718,1520,0,"Find your spot in #parking! We currently have Administrative/Clerical openings in Anaheim, CA. #CareerGrowth https://t.co/VrJ7IHqoNr","['parking', 'CareerGrowth']",41621024
395,2021-04-26 16:42:29,Eric_Brazier,Toronto #DigitalTech 👨‍💻 & #PhotoAssistant 📸 with 15+ yrs experience. Posting #TheDailyMobile cameraphone image everyday since March 2009.,"Toronto, Canada",648,566,9406,1,“Housing Bubble” https://t.co/kRvb7Sdpxz #TheDailyMobile #photography #AttendantKiosk #Billboard #Blue #BlueSky #Green #HousingBubble #Hut #Kiosk #Parking #ParkingLot #Plastic #PlasticBubble #Yellow https://t.co/cNX1cmGzEf,"['TheDailyMobile', 'photography', 'AttendantKiosk', 'Billboard', 'Blue', 'BlueSky', 'Green', 'HousingBubble', 'Hut', 'Kiosk', 'Parking', 'ParkingLot', 'Plastic', 'PlasticBubble', 'Yellow']",24729646
396,2021-04-26 16:41:02,WayCom_,"A 🚘’s best friend: Parking • Car Wash • Gas • EV • Auto Insurance • Roadside Assistance
Get the App:",United States & Canada,1683,1402,4337,0,"Worst Places to Find Street Parking in NYC
 https://t.co/MUhJr3wbeg 

#parkingapp #streetparking #parking #cityparking #usaparking #way #nyc","['parkingapp', 'streetparking', 'parking', 'cityparking', 'usaparking', 'way', 'nyc']",33667393
397,2021-04-26 16:30:28,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 12:30 PM

Alewife: 1999 free spaces (14% full)
Beverly: 347 (13%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 588 (13%)
Wonderland: 1256 (12%)
Woodland: 371 (30%)",['Parking'],999342579790557194
398,2021-04-26 16:30:00,rentcubo,"A suite of cloud based software apps for vacation rental, co-working, self storage, and car park management businesses.","Bangalore, India",1107,117,156,0,"According to Experts, The #Parking #Management #Market was valued at  $3527.6 million in 2020, and it is projected to be worth  $6481.55 million by 2026.
.
Follow @rentcubo 
.
.
#Facts #factsonly #facts💯 #Doyouknow #DidYouKnow #BigFacts #factoftheday #software #rental https://t.co/lz5LMf51YK","['Parking', 'Management', 'Market', 'Facts', 'factsonly', 'facts', 'Doyouknow', 'DidYouKnow', 'BigFacts', 'factoftheday', 'software', 'rental']",1095245425106243584
399,2021-04-26 16:20:35,EasternEng1,"Serving AEC, Manufacturing, & Business, we provide CAD Scanning & Printing, Large Format Equipment, and the expertise to help construction teams get more done.","Fishers, IN • Muncie, IN • Ft. Wayne, IN • Toledo, OH & Detroit, MI",1274,693,3397,0,"Bid release - BL063 Henderson Parking Garage-Seal Coating and Repairs-#20192699
https://t.co/QBVFp4bZlH
#Indiana #University #BL063 #Henderson #Parking #Garage #Seal #Coating #Repairs-#20192699","['Indiana', 'University', 'BL063', 'Henderson', 'Parking', 'Garage', 'Seal', 'Coating', 'Repairs']",2646305196
400,2021-04-26 16:18:40,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your spot in #parking! We currently have Administrative/Clerical openings in Houston, TX. #CareerGrowth https://t.co/6dFovmzjtv","['parking', 'CareerGrowth']",928378622121070593
401,2021-04-26 16:06:23,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #bitcoin #discountoffer #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'bitcoin', 'discountoffer', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
402,2021-04-26 16:00:32,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 12:00 PM

Alewife: 1996 free spaces (14% full)
Beverly: 348 (13%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 589 (12%)
Wonderland: 1258 (12%)
Woodland: 368 (31%)",['Parking'],999342579790557194
403,2021-04-26 15:58:23,tmj_maw_cstsrv,"Follow this account for geo-targeted Customer Service job tweets in Western Area, MA. Need help? Tweet us at @CareerArc!","Western Area, MA",126,145,659,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, SP + is looking for new team members in Worcester, MA. Check out our Attendant opportunity. https://t.co/ZYcocPObox #CustomerService","['parking', 'CustomerService']",72208687
404,2021-04-26 15:48:46,pinnaclereny,The outer-borough specialist changing the landscape for over 45 years.,"Long Island City, NY",166,55,556,0,"Immaculate #Building w/ #Parking Available #ForLease
Off Pennsylvania Avenue Corridor! View #Exclusive https://t.co/OnPvTRG4kZ #Brooklyn #Queens #Bronx #RealEstate #Property #Listings #Commercial #Industrial #Land #RealEstate #Market https://t.co/KKFu61cRFx","['Building', 'Parking', 'ForLease', 'Exclusive', 'Brooklyn', 'Queens', 'Bronx', 'RealEstate', 'Property', 'Listings', 'Commercial', 'Industrial', 'Land', 'RealEstate', 'Market']",1947828588
405,2021-04-26 15:46:08,crowther439,"Lieutenant at Arcadia PD. Area 5 Commander, Social Media, PIO, HELP Team(Homeless Team) Manager, Dispatch Manager, Reserve Manager. SM not monitored 24/7.","Arcadia, CA",1884,1613,6390,1,"Don’t forget!  We will resume overnight and street sweeping parking enforcement Saturday morning.  If you park overnight Friday night to Saturday morning, you will need a permit. #Arcadia #community #parking https://t.co/zEiSeXEQlm",[],69796507
406,2021-04-26 15:45:22,ArcadiaPD,"Dial 911 for emergencies! APD uses TW to share with & to listen to our Community. Following is not an endorsement, just a chance to engage. Not monitored 24/7.","Arcadia, CA",7596,20398,14599,1,"Don’t forget!  We will resume overnight and street sweeping parking enforcement Saturday morning.  If you park overnight Friday night to Saturday morning, you will need a permit. #Arcadia #community #parking https://t.co/zEiSeXEQlm","['Arcadia', 'community', 'parking']",67143433
407,2021-04-26 15:43:10,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Ever thought about a job in #parking? With over 4,000 locations across the US and Canada, SP + is looking for new team members in The Woodlands, TX. Check out our Customer Service Representative opportunity. https://t.co/JNJ8qKZOLE #CustomerService","['parking', 'CustomerService']",928378622121070593
408,2021-04-26 15:36:46,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 11:36 AM

Alewife: 1993 free spaces (15% full)
Beverly: 346 (14%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 590 (12%)
Wonderland: 1261 (12%)
Woodland: 367 (31%)",['Parking'],999342579790557194
409,2021-04-26 15:30:30,kstatecollegian,"The Kansas State Collegian is your independent source of news from Manhattan and the K-State campus. For coverage of Wildcat sports, follow @sportscollegian","Manhattan, Kan.",444,11782,20239,0,Monday Morning Brief: April 26 https://t.co/Lu0vLmw6hO #marchingband #parking #reccenter,"['marchingband', 'parking', 'reccenter']",16870352
410,2021-04-26 15:14:36,_TheIPC,A progressive DVLA Accredited Trade Association (ATA) representing parking operators and consumers throughout the UK and beyond.,"Macclesfield, England",2167,501,1336,1,"The main message of the #GetYourRegRight campaign is getting motorists, #parking operators, &amp; manufacturers/service-providers all working together to do what is fair &amp; reasonable. Especially now as we all try to get back to normal after another #lockdown   https://t.co/t9QUtUfECe https://t.co/60alVeEGkv","['GetYourRegRight', 'parking', 'lockdown']",1039517378357252099
411,2021-04-26 15:06:21,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #instagram #discountoffer #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'instagram', 'discountoffer', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
412,2021-04-26 15:00:39,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 11:00 AM

Alewife: 2003 free spaces (14% full)
Beverly: 343 (14%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 593 (12%)
Wonderland: 1262 (12%)
Woodland: 367 (31%)",['Parking'],999342579790557194
413,2021-04-26 14:35:58,abc4utah,"ABC4 News and https://t.co/GqycyVe7nH | The latest news, weather, programming information, and special offers from your local station KTVX.",Utah,4092,67878,150293,0,"This is a Public Service Announcement for all residents of West Valley City. #WVC #WestValleyCity #Utah #parking #PSA 
https://t.co/qzQCufWKdI","['WVC', 'WestValleyCity', 'Utah', 'parking', 'PSA']",15771003
414,2021-04-26 14:30:42,MBTA_Parking,"Tweeting weekday morning updates about @MBTA parking garages: Alewife, Beverly, Braintree, Route 128, Salem, Quincy Adams, Wonderland, and Woodland.","Boston, MA",2,2205,22137,0,"#Parking Availability @ 10:30 AM

Alewife: 1984 free spaces (15% full)
Beverly: 324 (19%)
Quincy Adams: 775 (1%)
Route 128: 2045 (6%)
Salem: 477 (29%)
Wonderland: 865 (39%)
Woodland: 371 (30%)",['Parking'],999342579790557194
415,2021-04-26 14:29:05,SPPlusCareers,"SP+ (SP Plus) is a diverse provider of professional parking, ground transportation, facility maintenance, security, & event logistics services.  #Hiring #jobs",,126,809,1743,0,"Find your spot in #parking! We currently have Parking Operations openings in New York, NY. #CareerGrowth https://t.co/53tPl9a4oQ","['parking', 'CareerGrowth']",928378622121070593
416,2021-04-26 14:25:06,Karl_Tatler,"Multi-award winning Karl Tatler Estate Agents & Lettings successfully helping people buy, sell & let in Wirral. Open Mon-Sat 9-5:30. Viewings available 7 days.","Wirral, Merseyside",608,2429,13827,0,"Attractive semi detached 3 bed house re-designed and extended to offer family sized accommodation and forms part of a popular neighbourhood close to good schools!
https://t.co/PSPkzXKCgK
.
#karltatler #estateagents #wirral #westkirby #semidetached #familyhome #garden #parking","['karltatler', 'estateagents', 'wirral', 'westkirby', 'semidetached', 'familyhome', 'garden', 'parking']",466351428
417,2021-04-26 14:12:01,PSRltd,"Nationwide experts in the promotion, rental and management of private, residential and commercial parking, garages and car parks.",Manchester - 0161 401 4000,1804,647,9383,0,https://t.co/nVXBDlYjxj Drivers slapped with fines over 'dangerous #parking' at Scots #beautyspots,"['parking', 'beautyspots']",175351371
418,2021-04-26 14:06:37,bmurphypointman,#affiliate #affiliatemarketing #bitcoin #business  #cryptocurrency #doge #deals #discount #gifts #marketing #shopping #socialmedia #travel #twitter #webtalk,"Bay Area, CA",4823,69595,1047327,0,#linkedin #twitter #facebook #discountoffer #instagram #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas #shop #shopping #shoppingonline #parking #airport Save Up To 70% For A Limited Time Only On #airportparking https://t.co/UsGkiUEntP,"['linkedin', 'twitter', 'facebook', 'discountoffer', 'instagram', 'bitcoin', 'socialmedia', 'pinterest', 'dogecoin', 'deal', 'gift', 'gifts', 'giftideas', 'shop', 'shopping', 'shoppingonline', 'parking', 'airport', 'airportparking']",617853906
